1.71812 0.80228
1.7282 0.78443
1.7282 0.78443
1.7379 0.766329
1.7379 0.766329
1.74716 0.748025
1.74716 0.748025
1.75593 0.729473
1.75593 0.729473
1.76419 0.710683
1.76419 0.710683
1.77191 0.691707
1.77191 0.691707
1.77926 0.672555
1.77926 0.672555
1.78617 0.653247
1.78617 0.653247
1.79257 0.633778
1.79257 0.633778
1.79861 0.614219
1.79861 0.614219
1.80463 0.594621
1.80463 0.594621
1.81066 0.575025
1.81066 0.575025
1.81668 0.555429
1.81668 0.555429
1.8227 0.535831
1.8227 0.535831
1.82873 0.516235
1.82873 0.516235
1.83475 0.496637
1.83475 0.496637
1.84078 0.477039
1.84078 0.477039
1.8468 0.457442
1.8468 0.457442
1.85283 0.437845
1.85283 0.437845
1.85885 0.418246
1.85885 0.418246
1.86487 0.398652
1.86487 0.398652
1.8709 0.379056
1.8709 0.379056
1.87692 0.35946
1.87692 0.35946
1.88294 0.339862
1.88294 0.339862
1.88896 0.320263
1.88896 0.320263
1.89499 0.300666
1.89499 0.300666
1.90101 0.281069
1.90101 0.281069
1.90703 0.261471
1.90703 0.261471
1.91305 0.241873
1.91305 0.241873
1.91908 0.222277
1.91908 0.222277
1.92511 0.202682
1.92511 0.202682
1.93113 0.183086
1.93113 0.183086
1.93715 0.163489
1.93715 0.163489
1.94317 0.143892
1.94317 0.143892
1.9492 0.124295
1.9492 0.124295
1.95522 0.104698
1.95522 0.104698
1.96124 0.0851093
1.96124 0.0851093
1.96727 0.0655131
1.96727 0.0655131
1.9733 0.0459132
1.9733 0.0459132
1.97932 0.026317
1.97932 0.026317
1.97948 0.0245176
1.97948 0.0245176
1.97949 0.0244997
1.97949 0.0244997
1.97951 0.0244625
1.97951 0.0244625
1.97951 0.0244605
